id,title,author,source_text,source_grade,license,url
3546,Tinker v. Des Moines Independent Community School District: The Majority Opinion,Justice Abe Fortas,"Only a few of the 18,000 students in the school system wore the black armbands. Only five students were suspended for wearing them. There is no indication that the work of the schools or any class was disrupted. Outside the classrooms, a few students made hostile remarks to the children wearing armbands, but there were no threats or acts of violence on school premises. The District Court concluded that the action of the school authorities was reasonable because it was based upon their fear of a disturbance from the wearing of the armbands. But, in our system, undifferentiated fear or apprehension of disturbance is not enough to overcome the right to freedom of expression. Any departure from absolute regimentation may cause trouble. Any variation from the majority's opinion may inspire fear. Any word spoken, in class, in the lunchroom, or on the campus, that deviates from the views of another person may start an argument or cause a disturbance.",9.41,Public Domain,https://www.commonlit.org/texts/tinker-v-des-moines-independent-community-school-district-the-majority-opinion
6632,Homespun Tales,Kate Douglas Wiggin,"At the Thanksgiving sociable some one had observed her turquoise engagement ring,—some one who said that such a hand was worthy of a diamond, that turquoises were a pretty color, but that there was only one stone for an engagement ring, and that was a diamond. At the Christmas dance the same some one had said that her waltzing would make her ""all the rage"" in Boston. She wondered if it were true, and wondered whether, if she had not promised to marry Stephen, some splendid being from a city would have descended from his heights, bearing diamonds in his hand. Not that she would have accepted them; she only wondered. These disloyal thoughts came seldom, and she put them resolutely away, devoting herself with all the greater assiduity to her muslin curtains and ruffled pillow-shams. Stephen, too, had his momentary pangs. There were times when he could calm his doubts only by working on the little house. The mere sight of the beloved floors and walls and ceilings comforted his heart, and brought him good cheer.",9.46,Public Domain,http://www.gutenberg.org/files/3492/3492-h/3492-h.htm#link2H_4_0009
7079,QUEEN ALICE,Lewis Carroll,"""Well, this IS grand!"" said Alice. ""I never expected I should be a queen so soon—and I'll tell you what it is, your majesty,"" she went on in a severe tone (she was always rather fond of scolding herself), ""it'll never do for you to be lolling about on the grass like that! Queens have to be dignified, you know!"" So she got up and walked about—rather stiffly just at first, as she was afraid that the crown might come off: but she comforted herself with the thought that there was nobody to see her; ""and if I really am a queen,"" she said, as she sat down again, ""I shall be able to manage it quite well in time."" Everything was happening so oddly that she didn't feel a bit surprised at finding the Red Queen and the White Queen sitting close to her, one on each side: she would have liked very much to ask them how they came there, but she feared it would not be quite civil. However, there would be no harm, she thought, in asking if the game was over.",9.49,Public Domain,http://www.gutenberg.org/cache/epub/5902/pg5902-images.html
3894,THE FOURTH VOYAGE,?,"After I had rested from the dangers of my third voyage, my passion for trade and my love of novelty soon again prevailed. I therefore settled my affairs, and provided a stock of goods fit for the traffic I designed to engage in. I took the route of Persia, travelled over several provinces, and then arrived at a port, where I embarked. On putting out to sea, we were overtaken by such a sudden gust of wind as obliged the captain to lower his yards and take all other necessary precautions to prevent the danger that threatened us. But all was in vain; our endeavors had no effect; the sails were split into a thousand pieces, and the ship was stranded; several of the merchants and seamen were drowned, and the cargo was lost. I had the good fortune, with several of the merchants and mariners, to get upon some planks, and we were carried by the current to an island which lay before us. There we found fruit and spring water, which preserved our lives. We stayed all night near the place where we had been cast ashore.",9.54,Public Domain,http://www.gutenberg.org/cache/epub/6328/pg6328-images.html
4746,An Old Town By The Sea,Thomas Bailey Aldrich,"The town of Portsmouth stretches along the south bank of the Piscataqua, about two miles from the sea as the crow flies--three miles following the serpentine course of the river. The stream broadens suddenly at this point, and at flood tide, lying without a ripple in a basin formed by the interlocked islands and the mainland, it looks more like an island lake than a river. To the unaccustomed eye there is no visible outlet. Standing on one of the wharves at the foot of State Street or Court Street, a stranger would at first scarcely suspect the contiguity of the ocean. A little observation, however, would show him that he was in a seaport. The rich red rust on the gables and roofs of ancient buildings looking seaward would tell him that. There is a fitful saline flavor in the air, and if while he gazed a dense white fog should come rolling in, like a line of phantom breakers, he would no longer have any doubts.",9.61,Public Domain,http://www.online-literature.com/thomas-bailey-aldrich/old-town/2/
4205,COLLECTOR MALONE'S DENIAL.,"New York Times, May 9, 1915","""This report is not correct. The Lusitania was inspected before sailing, as is customary. ""No guns were found, mounted or unmounted, and the vessel sailed without any armament. No merchant ship would be allowed to arm in this port and leave the harbor."" This statement was given out by the Collector yesterday morning at his home, 270 Riverside Drive. Herman Winter, Assistant Manager of the Cunard Line, 22 State Street, who was on the Lusitania for three hours before she sailed for Liverpool, denied the report that she ever carried any guns. ""It is true,"" Mr. Winter said, ""that she had aboard 4,200 cases of cartridges, but they were cartridges for small arms, packed in separate cases, and could not have injured the vessel by exploding. They certainly do not come under the classification of ammunition. The United States authorities would not permit us to carry ammunition, classified as such by the military authorities, on a passenger liner. For years we have been sending small-arms cartridges abroad on the Lusitania.""",9.64,Public Domain,http://www.gutenberg.org/files/15480/15480-h/15480-h.htm
6513,The Young Voyageurs Boy Hunters in the North,Captain Mayne Reid,"Yet these ""Barren Grounds"" have their denizens. Nature has formed animals that delight to dwell there, and that are never found in more fertile regions. Two ruminating creatures find sustenance upon the mosses and lichens that cover their cold rocks: they are the caribou (reindeer) and the musk-ox. These, in their turn, become the food and subsistence of preying creatures. The wolf, in all its varieties of grey, black, white, pied, and dusky, follows upon their trail. The ""brown bear,""—a large species, nearly resembling the ""grizzly,""—is found only in the Barren Grounds; and the great ""Polar bear"" comes within their borders, but the latter is a dweller upon their shores alone, and finds his food among the finny tribes of the seas that surround them. In marshy ponds, existing here and there, the musk-rat (Fibre zibethieus) builds his house, like that of his larger cousin, the beaver. Upon the water sedge he finds subsistence; but his natural enemy, the wolverene (Gulo luscus), skulks in the same neighbourhood.",9.69,Public Domain,http://www.gutenberg.org/files/23129/23129-h/23129-h.htm
2516,A Spectacularly Spotted Star,Brett M. Morris,"Stars like the Sun have dark spots on their surfaces. These dark spots are important for astronomers, because they allow us to track how quickly a star is spinning, which is related to the age of a star. Since Earth is close to the Sun, spots on the Sun are easy to see, but for distant stars, our telescopes are not powerful enough to see starspots. That is why astronomers have begun to use planets to study starspots. When a planet eclipses its star, the amount of light that goes missing depends on whether the planet is blocking out a bright part of the star or a dim part of the star, like a starspot. Using this technique, astronomers have determined that HAT-P-11, a star 20% less massive than the Sun, has spots just like the Sun, but its surface is 100 times more spotted than the Sun's.",9.74,Public Domain,https://kids.frontiersin.org/article/10.3389/frym.2019.00139
4659,?,Genie H. Rosenfeld.,"While the city of New Orleans has not yet suffered, there is hourly fear that it will be flooded. The levees are breaking in all directions, and in the near neighborhood of New Orleans fresh breaks are feared, which will send a vast volume of water flowing toward the city. A government report from Tennessee says that nearly eight hundred square miles of territory is covered with water, from three to seven feet deep. What cabins are still standing are filled with people and cattle, crowding the upper floors or huddled together on rafts moored to the houses. In Missouri the levees protecting Davis Island, the home of Jefferson Davis, have given way, and the island is submerged. Davis Island was densely populated, as about twenty-five hundred people lived on it. Help had to be sent for, and steamers and barges came down and rescued the people and the cattle.",9.78,Public Domain,http://www.gutenberg.org/files/15716/15716-h/15716-h.htm
2362,From Mice to Humans: The Study of Obesity,"Sabine Weiskirchen, Ralf Weiskirchen, & Katharina Weiper","Diseases arising from obesity include type 2 diabetes, stroke, depression, or heart disease. Diabetes is a disease that results from high levels sugar in the blood. After we eat sugar, our bodies release a hormone called insulin, which helps muscle and fat cells to take up and store sugar. This is important because our cells and organs can convert sugar into the energy needed to grow and keep the body active and fit. As long as the fat tissue can store extra energy, everything is fine. However, if we eat too much, the insulin machinery is overstrained and the extra sugar circulates in the bloodstream, leading to disease. If blood sugar levels are not controlled, you could set yourself up for a host of complications including damage of nearly every organ. Also, heart attacks, liver diseases, and many other health problems can result from diabetes. The cells of the body can also become insensitive toward insulin and no longer absorb the sugar. That is the start type 2 diabetes.",9.85,CC BY 4.0,https://kids.frontiersin.org/article/10.3389/frym.2020.00092
6483,"The Rover Boys in Business or, The Search for the Missing Bonds",Arthur M. Winfield,"This particular year, baseball matters had not gone as well as had been expected. In the first place, several of the best players on the nine had graduated the year before and left the college. Then had come a long wet spell, during which time only some indoor practice in the gymnasium could be attempted. Thus, at the opening of the season, the nine possessed four players who had hitherto played only on the scrub, and the whole team lacked the practice that was essential to success. The most serious loss was in the battery, both the pitcher and catcher of the year previous having left the college. Bob Grimes, who played at shortstop, was the captain, and after a good many tryouts, he had put Spud Jackson in as catcher. For pitcher, there were three candidates: a lad named Bill Harney, who was a tall junior; a much smaller chap who had come from Yale, named Dare Phelps; and Tom, who had been pushed forward by a number of his friends.",9.91,Public Domain,http://www.gutenberg.org/files/5002/5002-h/5002-h.htm
1184,Eric,Frederic William Farrar,"On the Monday evening, the head boy reported to Dr. Rowlands that the perpetrator of the offence had not been discovered, but that one boy was very generally suspected, and on grounds that seemed plausible. ""I admit,"" he added, ""that from the little I know of him he seems to me a very unlikely sort of boy to do it."" ""I think,"" suggested the Doctor, ""that the best way would be for you to have a regular trial on the subject, and hear the evidence. Do you think that you can be trusted to carry on the investigation publicly, with good order and fairness?"" ""I think so, sir,"" said Avonley. ""Very well. Put up a notice, asking all the school to meet by themselves in the boarders' room tomorrow afternoon at three, and see what you can do among you."" Avonley did as the Doctor suggested. At first, when the boys assembled, they seemed inclined to treat the matter as a joke, and were rather disorderly; but Avonley briefly begged them, if they determined to have a trial, to see that it was conducted sensibly; and by general consent he was himself voted into the desk as president.",9.97,Public Domain,http://www.gutenberg.org/files/12083/12083-h/12083-h.htm
3889,THE STORY OF ALADDIN; OR THE WONDERFUL LAMP,?,"There once lived, in one of the large and rich cities of China, a tailor, named Mustapha. He was very poor. He could hardly, by his daily labor, maintain himself and his family, which consisted only of his wife and a son. His son, who was called Aladdin, was a very careless and idle fellow. He was disobedient to his father and mother, and would go out early in the morning and stay out all day, playing in the streets and public places with idle children of his own age. When he was old enough to learn a trade, his father took him into his own shop, and taught him how to use his needle; but all his father's endeavors to keep him to his work were vain, for no sooner was his back turned than he was gone for that day. Mustapha chastised him; but Aladdin was incorrigible, and his father, to his great grief, was forced to abandon him to his idleness, and was so much troubled about him that he fell sick and died in a few months.",10.01,Public Domain,http://www.gutenberg.org/cache/epub/6328/pg6328-images.html
1517,The Family Of Michael Arout,Emile Souvestre,"But if virtue is only a word, what is there then in life which is true and real? No, I will not believe that goodness is in vain! It does not always give the happiness we had hoped for, but it brings some other. In the world everything is ruled by order and has its proper and necessary consequences, and virtue cannot be the sole exception to the general law. If it had been prejudicial to those who practice it, experience would have avenged them; but experience has, on the contrary, made it more universal and more holy. We only accuse it of being a faithless debtor because we demand an immediate payment, and one apparent to our senses. We always consider life as a fairy tale, in which every good action must be rewarded by a visible wonder. We do not accept as payment a peaceful conscience, self-content, or a good name among men—treasures that are more precious than any other, but the value of which we do not feel till after we have lost them!",10.06,Public Domain,http://www.gutenberg.org/files/23405/23405-h/23405-h.htm#THE_FAMILY_OF_MICHAEL_AROUT
3140,Should We Terraform Mars?,Paul Scott Anderson,"One of the main issues is whether Mars has any indigenous life or not — how does this affect the question of colonization or terraforming? If Mars does have any kind of biosphere, it should be preserved as much as possible. We still don't know yet if any such biosphere exists, but the possibility, which has only increased based on recent discoveries, must be taken into account. Such a precious discovery, which could teach us immensely about how life arose on both worlds, should be completely off-limits. Small colonies might be fine, but living on Mars should not be at the expense of any native habitats, if they exist. The most likely place to find life on Mars is underground. If the surface is truly as sterile and barren as it seems to be, then colonies there shouldn't be too much of a problem. It has also been suggested that Martian caves would make ideal human habitats, serving as natural protection from the harsh conditions on the surface. True, but if it turned out that something else was already taking up residence in them, then we should leave them alone.",10.09,Public Domain,https://www.commonlit.org/texts/should-we-terraform-mars
3886,SOME TRUE STORIES OP HORSES AND DONKEYS,W. H. G. Kingston,"I have an interesting story to tell you of a mare which belonged to Captain I—, an old settler in New Zealand. She and her foal had been placed in a paddock, between which and her master's residence, three or four miles away, several high fences intervened. The paddock itself was surrounded by a still higher fence. One day, however, as Captain I—was standing with a friend in front of his house, he was surprised to see the mare come galloping up. Supposing that the fence of her paddock had been broken down, and that, pleased at finding herself at liberty, she had leaped the others, he ordered a servant to take her back. The mare willingly followed the man; but in a short time was seen galloping up towards the house in as great a hurry as before. The servant, who arrived some time afterwards, assured his master that he had put the mare safely into the paddock. Captain I—told him again to take back the animal, and to examine the fence more thoroughly, still believing that it must have been broken down in some part or other, though the gate might be secure.",10.13,Public Domain,http://www.gutenberg.org/cache/epub/8075/pg8075-images.html
2654,Hero From the East: How Zero Came to the West,Miriam R. Aczel Debra Aczel Marina Ville,"Georges Cœdès was in his early 20s when he visited the Near East Collection at the Louvre, the famous museum in Paris near where he lived. He was intrigued an ancient Babylonian inscription in a display. This early experience led him to study ancient languages and to spend his life uncovering ancient mysteries contained in inscriptions from Southeast Asia. Cœdès had an intriguing theory. He believed that numerals had originated in civilizations throughout Asia that shared a common culture based in the religions of Buddhism or Hinduism. Other scholars at the time assumed that numbers had to have come from Greece or Arabia, but Cœdès felt that this belief failed to value the intellectual developments of the East. At this point, Cœdès had no proof for his theory. Then, in the course of his work, he came across an untranslated inscription found on a stone that he called K-127, from an ancient temple at Sambor on Mekong in Cambodia. Translating the writing, he was stunned to discover that it contained the elusive zero that he had hoped to find!",10.17,Public Domain,https://kids.frontiersin.org/article/10.3389/frym.2019.00128
1288,CAPTAIN MORGAN AT MARACAIBO,?,"All that night the valiant captain and his men kept a careful and vigilant watch, for the Spanish were almost within gunshot. No sooner had daylight come, however, than the buccaneers weighed anchor and again set sail, starting their course for the Spanish vessels. The latter, seeing them come, themselves put on sail and moved to meet the attack. The fire ship in its place at the head of the line soon met the largest ship, and instantly grappled itself firmly to her side. Too late the Spaniards discovered their terrible danger, and although they made strenuous efforts to free themselves, they were unable to do so. The flames from the burning vessel seized upon the timber and rigging of the ship, and in a very short space of time consumed the stern of the vessel, leaving the fore part to sink into the sea, carrying with it the survivors.",10.21,Public Domain,http://www.gutenberg.org/cache/epub/11250/pg11250.html
5800,A Romance of Real Life,William Dean Howells,"There, seated upon the curbstone, Jonathan Tinker, being plied with a few leading questions, told in hints and scraps the story of his hard life, which was at present that of a second mate, and had been that of a cabin-boy and of a seaman before the mast. The second mate's place he held to be the hardest aboard ship. You got only a few dollars more than the men, and you did not rank with the officers; you took your meals alone, and in everything you belonged by yourself. The men did not respect you, and sometimes the captain abused you awfully before the passengers. The hardest captain that Jonathan Tinker ever sailed with was Captain Gooding of the Cape. It had got to be so that no man could ship second mate under Captain Gooding; and Jonathan Tinker was with him only one voyage.",10.26,Public Domain,http://www.gutenberg.org/files/17160/17160-h/17160-h.htm#Page_141
5582,THE POOR BLIND WOMAN,P.,"When she goes out to walk, she finds her way as well as she can by groping about with her big umbrella. Very often she loses her way, and goes in the wrong direction; and sometimes she gets bewildered: but I have never known her to be really lost or hurt. There is always somebody to set her right; and it is pleasant to see how kind every one is to her. Many a time I have seen some gentleman, while hurrying to catch his train, stop to help her over the crossing; or some handsomely-dressed lady take her by the arm, and set her right, when she has gone astray. Best of all it is, though, to see the children so kind to her. She comes to our square every Saturday; and, as she is very apt to go to the wrong gate, the little girls—bless their dear hearts!—seem to consider it their duty to guide her, and to help her over the slippery places.",10.32,Public Domain,http://www.gutenberg.org/files/28133/28133-h/28133-h.htm#Page_133
1219,The Raksha's Palace,M . Frere,"At last, after they had wandered on for a long while, they came to a fine palace which belonged to a Rakshas, but both the Rakshas and his wife were out when they got there. Then one of the Princesses said to the other, ""This fine palace, in the midst of the jungle, can belong to no one but a Rakshas, but the owner has evidently gone out; let us go in and see if we can find anything to eat."" So they went into the Rakshas's house, and finding some rice, boiled, and ate it. Then they swept the room and arranged all the furniture in the house tidily. But hardly had they finished doing so when the Rakshas and his wife returned home. Then the two Princesses were so frightened that they ran up to the top of the house and hid themselves on the flat roof, from whence they could look down on one side into the inner courtyard of the house, and from the other could see the open country.",10.37,Public Domain,http://www.gutenberg.org/files/19461/19461-h/19461-h.htm#The_Rakshass_Palace
2095,Hard_disk,simple wiki,"A hard disk drive (HDD), hard disk or hard drive, is a data storage device for computers which uses magnetic storage to store data. The capacity of a hard drive is usually measured in gigabytes (GB), however hard disk capacity can also be measured in terabytes when the capacity is over 1000 gigabytes. A gigabyte is one thousand megabytes and a megabyte is one million bytes, which means that a gigabyte is one billion bytes. Some hard drives are so large that their capacity is measured in terabytes, (TB) where one terabyte is a thousand gigabytes (1 TB = 1024 GB). Over the years there have been many disk interface types, though all used the same rotating platter recording technology. Differences were in how the data was encoded to binary, data integrity, data transfer speeds, cabling requirements, and cost. In 2009, it was common to attach a hard disk using a Serial ATA connection. The connection that came before that was called ""IDE"" and is called Parallel ATA today. In large data centers, Fibre Channel is often used. For servers, the SCSI interface is very popular.",10.44,CC BY-SA 3.0 and GFDL,https://simple.wikipedia.org/wiki/Hard_disk
1923,How Do We Define What Is Bad for Your Health? The Role of Epidemiology,Bruno Bonnechère,"The first step toward determining if something is helpful or harmful to human health is to design a study. Basically, if you want to assess the link between a risk factor and a particular disease, you have two possibilities: you can start from the risk factor and try to connect it to the disease, or start from the disease and try to work back to the risk factor that caused it. Let us first discuss starting from the disease and trying to identify the risk factor. We will continue with our example of tobacco. If you think that tobacco causes lung cancer, you can go to the hospital and ask patients with lung cancer if they smoke or used to smoke. This information by itself is not very useful, because we need to compare it to the same information obtained from healthy people without lung cancer. To do this, we need to find healthy people who have other characteristics (like age, gender, profession, hobbies, etc.) that are as similar as possible to the group of lung cancer patients.",10.46,CC BY 4.0,https://kids.frontiersin.org/article/10.3389/frym.2020.00015
6443,A Little Girl in Old Detroit,Amanda Minnie Douglas,"The spring came in with a quickening glory. A fortnight ago the snow was everywhere, the skaters were still out on the streams, the young fellows having rough snowballing matches, then suddenly one morning the white blanket turned a faint, sickly, soft gray, and withered. The pallid skies grew blue, the brown earth showed in patches, there were cheerful sounds from the long-housed animals, rivulets were all afloat running in haste to swell the streams, and from thence to the river and the lakes. The tiny rings of fir and juniper brightened, the pine branches swelled with great furry buds, bursting open into pale green tassels that moved with every breath of wind. The hemlocks shot out feathery fronds, the spruce spikes of bluish green, the maples shook around red blossoms and then uncurled tiny leaves. The hickories budded in a strange, pale yellow, but the oaks stood sturdy with some of the winter's brown leaves clinging to them.",10.52,Public Domain,http://www.gutenberg.org/files/20721/20721-h/20721-h.htm
873,BLUE BEARD,Hamilton Wright Mabie,"About a month after the marriage had taken place, Blue Beard told his wife that he should be forced to leave her for a few weeks, as he had some affairs to attend to in the country. He desired her to be sure to indulge herself in every kind of pleasure, to invite as many of her friends as she liked, and to treat them with all sorts of dainties, that her time might pass pleasantly till he came back again. ""Here,"" said he, ""are the keys of the two large wardrobes. This is the key of the great box that contains the best plate, which we use for company, this belongs to my strong box, where I keep my money, and this belongs to the casket, in which are all my jewels. Here also is a master-key to all the rooms in the house; but this small key belongs to the closet at the end of the long gallery on the ground floor. I give you leave,"" said he, ""to open, or to do what you like with all the rest except this closet.",10.58,Public Domain,http://www.gutenberg.org/files/14916/14916-h/14916-h.htm#CHAPTER_XIII
5143,FRIEDRICH WÖHLER,I.R.,"No one but a chemist can appreciate the full significance of the brief message which came to us a month ago without warning—""Wöhler is dead!"" What need be added to it? No chemist was better known or more honored than Wöhler, and none ever deserved distinction and honor more than he. His life was made up of a series of brilliant successes, which not only compelled the admiration of the world at large, but directed the thoughts of his fellow workers, and led to results of the highest importance to science. It is impossible in a few words to give a correct account of the work of Wöhler, and to show in what way his life and work have been of such great value to chemistry. Could he himself direct the preparation of this notice, the writer knows that his advice would be, ""Keep to the facts."" So far as any one phrase can characterize the teachings of Wöhler, that one does it; and though enthusiasm prompts to eulogy, let us rather recall the plain facts of his life, and let them, in the main, speak for themselves.",10.64,Public Domain,http://www.gutenberg.org/files/18763/18763-h/18763-h.htm
4488,The Secret Agent: A Simple Tale,Joseph Conrad,"A clear fire burned in a tall fireplace, and an elderly man standing with his back to it, in evening dress and with a chain round his neck, glanced up from the newspaper he was holding spread out in both hands before his calm and severe face. He didn't move; but another lackey, in brown trousers and claw-hammer coat edged with thin yellow cord, approaching Mr. Verloc listened to the murmur of his name, and turning round on his heel in silence, began to walk, without looking back once. Mr. Verloc, thus led along a ground-floor passage to the left of the great carpeted staircase, was suddenly motioned to enter a quite small room furnished with a heavy writing-table and a few chairs. The servant shut the door, and Mr. Verloc remained alone. He did not take a seat. With his hat and stick held in one hand he glanced about, passing his other podgy hand over his uncovered sleek head.",10.68,Public Domain,http://www.gutenberg.org/files/974/974-h/974-h.htm
1114,A CHILD'S DREAM OF A STAR,CHARLES DICKENS,"Now, these rays were so bright, and they seemed to make such a shining way from earth to Heaven, that when the child went to his solitary bed, he dreamed about the star; and dreamed that, lying where he was, he saw a train of people taken up that sparkling road by angels. And the star, opening, showed him a great world of light, where many more such angels waited to receive them. All these angels, who were waiting, turned their beaming eyes upon the people who were carried up into the star; and some came out from the long rows in which they stood, and fell upon the people's necks, and kissed them tenderly, and went away with them down avenues of light, and were so happy in their company, that lying in his bed he wept for joy. But, there were many angels who did not go with them, and among them one he knew. The patient face that once had lain upon the bed was glorified and radiant, but his heart found out his sister among all the host.",10.76,Public Domain,http://www.gutenberg.org/files/16247/16247-h/16247-h.htm#I
6471,The Little Colonel's Chum: Mary Ware,Annie Fellows Johnston,"Madam Chartley had welcomed many types of girls to her school and was familiar with every shade of embarrassment, but she had never been greeted with quite such an outburst as this. Desperate to make herself understood, Mary began in the middle of her carefully planned speech and breathlessly explained backward, as to why she had arrived at this inopportune time. The explanation was so characteristic of her, so heart-felt and utterly honest, that it revealed far more than she intended and opened a wide door into Madam's sympathies. As she stood looking down at the girl with grave kind eyes, Mary suddenly became aware of a strangely comforting thing. This was not an awesome personage, but a dear adorable being who could understand. The discovery made the second part of her explanation easier. She plunged into it headlong as soon as they were seated.",10.81,Public Domain,http://www.gutenberg.org/files/15867/15867-h/15867-h.htm
5368,CHATEAU IN THE AEGEAN SEA.,?,"From the site of this building, magnificent views are obtained over the island-dotted sea and the mainland of Asia Minor: but, ""though every prospect pleases,"" it is a land of earthquakes, and unfortunately, the works at the chateau have been suspended, owing to the dreadful calamity which has recently fallen upon the district. The building is intended for the residence of an English lady of exalted rank. It is to be built of local white stone, the hall, staircase, etc., being lined and paved with marbles. The hall is a large apartment about 25 ft. high, with paneled ceiling, having galleries on two sides, giving access to the rooms surrounding it on first floor, and to the turret staircase leading to roofs, etc. With the exception of sanitary apparatus, painted windows, etc. (which will be supplied by English firms), the whole of the work will be executed by native labor. The architect is Mr. Edwin T. Hall, London.",10.86,Public Domain,http://www.gutenberg.org/files/8296/8296-h/8296-h.htm
4645,Invention and Discovery,Genie H. Rosenfeld,"A great sea monster has been washed ashore on the coast of Florida, and men who study natural history are much interested in it. What is left of the creature is said to weigh eight tons, and no one can tell exactly what kind of a fish it is, because it appears to have been tossed by the waves for a long time, and has been partly destroyed by them. Those people who have seen it think that it is a kind of cuttlefish, but that the arms, or tentacles, as they are called, have been broken away from it. These arms must have been from one to two hundred feet long. It is now only a huge body without much shape to it. Photographs and careful descriptions of it have been sent to the Smithsonian Institution in Washington and to Yale College, and the scientific men there expect to be able to decide what it is by comparing it with other known kinds of mollusks.",10.91,Public Domain,http://www.gutenberg.org/files/15326/15326-h/15326-h.htm
3979,Aim of Submarine Warfare,Dr. Flamm,"Anybody who wants to fight England must not attempt it by striving to bring against England larger and more numerous battleships and cruisers. That would be not only unwise but also very costly. He must try another method, which makes England's great sea power completely illusory, and gives it practically no opportunity for activity. This method is the cutting-off of imports by submarine fleets. Let it not be said that the attainment of this end requires a very great deal of material. England, as can easily be seen from the map, possesses a fairly limited number of river mouths and ports for rapid development of her great oversea trade. Beginning in the northeast, those on the east coast are mainly the Firth of Forth, the mouths of the Tyne and Humber, and then the Thames; in the south, Portsmouth, Southampton, and Plymouth, with some neighboring harbors; in the west, the Bristol Channel, the Mersey, the Solway, and the Clyde. These are the entries that have to be blocked in order to cut off imports in a way that will produce the full impression.",10.95,Public Domain,http://www.gutenberg.org/files/15480/15480-h/15480-h.htm
2964,What Makes Your Dog Itch? Maybe It Is the Kennel Tick!,"Joana Ferrolho, Gustavo S. Sanchesseron, Joana Couto, Sandra Antunes, and Ana Domingos","Pierre Latreille, a French zoologist, was the first to describe the kennel tick in 1806. Some decades later, the German scientist Carl Ludwig Koch studied these ticks too, and based on some of their characteristics he gave the scientific name Rhipicephalus sanguineus to this tick species. These ticks still have the same scientific name today. Because houses and kennels where the dogs live can frequently become infested, often with very high numbers of ticks, this tick species is often referred to as the kennel tick. The kennel tick is the most widespread tick in the world, but it is especially common in tropical and subtropical regions. In cooler regions, these ticks are more active from late spring to early autumn; however, in tropical and subtropical areas they are active over the entire year . Generally, kennel ticks are small, between 3 and 4.5 mm in length, with an elongated body and red-brown in color.",11.0,CC BY 4.0,https://kids.frontiersin.org/article/10.3389/frym.2017.00028
1506,The Tower Mountain,Gustavus Frankenstein,"In the neighboring streams were many kinds of fishes, some of which I knew to be very good eating, and I could have caught and eaten as many birds as I wished; but the fruits and nuts were so plentiful, and of so many different sorts, that I cared for, and, indeed, needed, no other kind of food. Thus, several months passed away, and I was not weary of this paradise. There was enough to occupy my mind in the examination of the structure and mode of growth of a vast number of species of plants. Their flowering, their fruitage, and their decay offered a boundless field for thought, and kept up a never-flagging interest. For the first four months the sun traced his course through the heavens to the north of me; I knew, therefore, that I was almost immediately under the equator. For several days at the end of the four months, the sun rose directly in the east, passing through the sky in a line dividing it almost exactly into halves north and south. After that, for six months, I had the great luminary to the south of me.",11.06,Public Domain,http://www.gutenberg.org/files/15373/15373-h/15373-h.htm#towermountain
4948,MAY-FLIES,?,"The short life of adult May-flies is, with most of them, passed in a continual state of agitation. They are seen rising vertically in a straight line, their long fore-legs stretched out like antennae, and serving to balance the posterior part of the body and the filaments of the abdomen during flight. On reaching a certain height they allow themselves to descend, stretching out while doing so their long wings and tail, which then serve as a parachute. Then a rapid working of these organs suddenly changes the direction of the motion, and they begin to ascend again. Coupling takes place during these aerial dances. Soon afterward the females approach the surface of the water and lay therein their eggs, spreading them out the while with the caudal filaments, or else depositing them all together in one mass that falls to the bottom. These insects seek the light, and are attracted by an artificial one, describing concentric circles around it and finally falling into it and being burnt up. Their bodies on falling into the water constitute a food which is eagerly sought by fishes, and which is made use of by fishermen as a bait.",11.11,Public Domain,http://www.gutenberg.org/files/8950/8950-h/8950-h.htm
4455,Italian Hours,Henry James,"At the Ariccia, in any case, I found a little square with a couple of mossy fountains, occupied on one side by a vast dusky- faced Palazzo Chigi and on the other by a goodly church with an imposing dome. The dome, within, covers the whole edifice and is adorned with some extremely elegant stucco-work of the seventeenth century. It gave a great value to this fine old decoration that preparations were going forward for a local festival and that the village carpenter was hanging certain mouldy strips of crimson damask against the piers of the vaults. The damask might have been of the seventeenth century too, and a group of peasant-women were seeing it unfurled with evident awe. I regarded it myself with interest--it seemed so the tattered remnant of a fashion that had gone out for ever. I thought again of the poor disinherited Pope, wondering whether, when such venerable frippery will no longer bear the carpenter's nails, any more will be provided. It was hard to fancy anything but shreds and patches in that musty tabernacle.",11.18,Public Domain,http://www.online-literature.com/henry_james/italian-hours/
7132,RUTH,?,"Now it came to pass in the days when the judges ruled in Judah that there was a famine in the land, and a certain man of Bethlehem-Judah went to sojourn in the country of Moab, he, and his wife and his two sons. Together they came into the land and continued there; but the man died, and the wife was left, and her two sons. And they took them wives of the women of Moab; the name of the one was Orpah, and the name of the other was Ruth; and they dwelled there about ten years. Then the two sons died also both of them; and the woman, Naomi, their mother, alone was left of the family that came into Moab. Then she arose with her daughters-in-law, that she might return from the country of Moab; for she had heard in the country of Moab how that the Lord had visited his people in giving them bread. Wherefore she went forth out of the place where she was, and her two daughters-in-law with her; and they went on the way to return unto the land of Judah.",11.25,Public Domain,http://www.gutenberg.org/ebooks/21864
